"","Država","Leto","Spremenljivka","Vrednost"
"2597","Venezuela",2017,"Freedom",0.153997123241425
"2598","Montenegro",2017,"Freedom",0.194989055395126
"2599","Morocco",2017,"Freedom",0.408158332109451
"2600","Azerbaijan",2017,"Freedom",0.398155838251114
"2601","Dominican Republic",2017,"Freedom",0.55258983373642
"2602","Greece",2017,"Freedom",0.0957312509417534
"2603","Lebanon",2017,"Freedom",0.288515985012054
"2604","Portugal",2017,"Freedom",0.498465299606323
"2605","Bosnia and Herzegovina",2017,"Freedom",0.204403176903725
"2606","Honduras",2017,"Freedom",0.348079860210419
"2607","Macedonia",2017,"Freedom",0.325905978679657
"2608","Vietnam",2017,"Freedom",0.571055591106415
"2609","Nigeria",2017,"Freedom",0.394952565431595
"2610","Tajikistan",2017,"Freedom",0.471566706895828
"2611","Bhutan",2017,"Freedom",0.501537680625916
"2612","Kyrgyzstan",2017,"Freedom",0.454943388700485
"2613","Nepal",2017,"Freedom",0.440305948257446
"2614","Mongolia",2017,"Freedom",0.394143968820572
"2615","South Africa",2017,"Freedom",0.479246735572815
"2616","Tunisia",2017,"Freedom",0.289680689573288
"2617","Palestinian Territories",2017,"Freedom",0.25471106171608
"2618","Egypt",2017,"Freedom",0.282110154628754
"2619","Bulgaria",2017,"Freedom",0.289231717586517
"2620","Sierra Leone",2017,"Freedom",0.318697690963745
"2621","Cameroon",2017,"Freedom",0.430388748645782
"2622","Iran",2017,"Freedom",0.249322608113289
"2623","Albania",2017,"Freedom",0.381498634815216
"2624","Bangladesh",2017,"Freedom",0.478356659412384
"2625","Kenya",2017,"Freedom",0.452763766050339
"2626","Myanmar",2017,"Freedom",0.514492034912109
"2627","Senegal",2017,"Freedom",0.377922266721725
"2628","Zambia",2017,"Freedom",0.461603492498398
"2629","Iraq",2017,"Freedom",0.288555532693863
"2630","Gabon",2017,"Freedom",0.312328577041626
"2631","Ethiopia",2017,"Freedom",0.408842742443085
"2632","Sri Lanka",2017,"Freedom",0.561213254928589
"2633","Armenia",2017,"Freedom",0.198303267359734
"2634","India",2017,"Freedom",0.469987004995346
"2635","Mauritania",2017,"Freedom",0.0960980430245399
"2636","Congo (Brazzaville)",2017,"Freedom",0.435025870800018
"2637","Georgia",2017,"Freedom",0.309410035610199
"2638","Congo (Kinshasa)",2017,"Freedom",0.235961347818375
"2639","Mali",2017,"Freedom",0.306613743305206
"2640","Ivory Coast",2017,"Freedom",0.447706192731857
"2641","Cambodia",2017,"Freedom",0.633375823497772
"2642","Sudan",2017,"Freedom",0.0149958552792668
"2643","Ghana",2017,"Freedom",0.423026293516159
"2644","Ukraine",2017,"Freedom",0.122974775731564
"2645","Uganda",2017,"Freedom",0.443185955286026
"2646","Burkina Faso",2017,"Freedom",0.324367851018906
"2647","Niger",2017,"Freedom",0.36365869641304
"2648","Malawi",2017,"Freedom",0.466914653778076
"2649","Chad",2017,"Freedom",0.16234202682972
"2650","Zimbabwe",2017,"Freedom",0.336384207010269
"2651","Angola",2017,"Freedom",0
"2652","Afghanistan",2017,"Freedom",0.106179520487785
"2653","Botswana",2017,"Freedom",0.505196332931519
"2654","Benin",2017,"Freedom",0.425962775945663
"2655","Madagascar",2017,"Freedom",0.189196765422821
"2656","Haiti",2017,"Freedom",0.0303698573261499
"2657","Yemen",2017,"Freedom",0.249463722109795
"2658","Liberia",2017,"Freedom",0.332881182432175
"2659","Guinea",2017,"Freedom",0.348587512969971
"2660","Togo",2017,"Freedom",0.38042613863945
"2661","Rwanda",2017,"Freedom",0.581843852996826
"2662","Syria",2017,"Freedom",0.0815394446253777
"2663","Tanzania",2017,"Freedom",0.390017777681351
"2664","Burundi",2017,"Freedom",0.0599007532000542
"2665","Switzerland",2015,"Trust",0.41978
"2666","Iceland",2015,"Trust",0.14145
"2667","Denmark",2015,"Trust",0.48357
"2668","Norway",2015,"Trust",0.36503
"2669","Canada",2015,"Trust",0.32957
"2670","Finland",2015,"Trust",0.41372
"2671","Netherlands",2015,"Trust",0.31814
"2672","Sweden",2015,"Trust",0.43844
"2673","New Zealand",2015,"Trust",0.42922
"2674","Australia",2015,"Trust",0.35637
"2675","Israel",2015,"Trust",0.07785
"2676","Costa Rica",2015,"Trust",0.10583
"2677","Austria",2015,"Trust",0.18676
"2678","Mexico",2015,"Trust",0.21312
"2679","United States",2015,"Trust",0.1589
"2680","Brazil",2015,"Trust",0.17521
"2681","Luxembourg",2015,"Trust",0.37798
"2682","Ireland",2015,"Trust",0.28703
"2683","Belgium",2015,"Trust",0.2254
"2684","United Arab Emirates",2015,"Trust",0.38583
"2685","United Kingdom",2015,"Trust",0.32067
"2686","Venezuela",2015,"Trust",0.11069
"2687","Singapore",2015,"Trust",0.4921
"2688","Panama",2015,"Trust",0.0927
"2689","Germany",2015,"Trust",0.21843
"2690","Chile",2015,"Trust",0.12869
"2691","Qatar",2015,"Trust",0.52208
"2692","France",2015,"Trust",0.20646
"2693","Argentina",2015,"Trust",0.08484
"2694","Czech Republic",2015,"Trust",0.02652
"2695","Uruguay",2015,"Trust",0.24558
"2696","Colombia",2015,"Trust",0.0512
"2697","Thailand",2015,"Trust",0.03187
"2698","Saudi Arabia",2015,"Trust",0.32524
"2699","Spain",2015,"Trust",0.06398
"2700","Malta",2015,"Trust",0.13586
"2701","Taiwan",2015,"Trust",0.08129
"2702","Kuwait",2015,"Trust",0.25609
"2703","Trinidad and Tobago",2015,"Trust",0.0114
"2704","El Salvador",2015,"Trust",0.11776
"2705","Guatemala",2015,"Trust",0.09472
"2706","Uzbekistan",2015,"Trust",0.30826
"2707","Slovakia",2015,"Trust",0.03431
"2708","Japan",2015,"Trust",0.1806
"2709","South Korea",2015,"Trust",0.07857
"2710","Ecuador",2015,"Trust",0.1809
"2711","Bahrain",2015,"Trust",0.306
"2712","Italy",2015,"Trust",0.02901
"2713","Bolivia",2015,"Trust",0.088
"2714","Moldova",2015,"Trust",0.01615
"2715","Paraguay",2015,"Trust",0.08242
"2716","Kazakhstan",2015,"Trust",0.08454
"2717","Slovenia",2015,"Trust",0.03787
"2718","Lithuania",2015,"Trust",0.01031
"2719","Nicaragua",2015,"Trust",0.19317
"2720","Peru",2015,"Trust",0.05989
"2721","Belarus",2015,"Trust",0.1909
"2722","Poland",2015,"Trust",0.04212
"2723","Malaysia",2015,"Trust",0.10501
"2724","Croatia",2015,"Trust",0.0243
"2725","Libya",2015,"Trust",0.11023
"2726","Russia",2015,"Trust",0.03005
"2727","Jamaica",2015,"Trust",0.02299
"2728","North Cyprus",2015,"Trust",0.1428
"2729","Cyprus",2015,"Trust",0.06146
"2730","Algeria",2015,"Trust",0.17383
"2731","Kosovo",2015,"Trust",0.04741
"2732","Turkmenistan",2015,"Trust",0.30844
"2733","Mauritius",2015,"Trust",0.07521
"2734","Hong Kong",2015,"Trust",0.37124
"2735","Estonia",2015,"Trust",0.15184
"2736","Indonesia",2015,"Trust",0
"2737","Vietnam",2015,"Trust",0.10441
"2738","Turkey",2015,"Trust",0.15746
"2739","Kyrgyzstan",2015,"Trust",0.04232
"2740","Nigeria",2015,"Trust",0.0403
"2741","Bhutan",2015,"Trust",0.15445
"2742","Azerbaijan",2015,"Trust",0.16065
"2743","Pakistan",2015,"Trust",0.10464
"2744","Jordan",2015,"Trust",0.14293
"2745","Montenegro",2015,"Trust",0.14296
"2746","China",2015,"Trust",0.02781
"2747","Zambia",2015,"Trust",0.12468
"2748","Romania",2015,"Trust",0.00649
"2749","Serbia",2015,"Trust",0.02617
"2750","Portugal",2015,"Trust",0.01078
"2751","Latvia",2015,"Trust",0.06332
"2752","Philippines",2015,"Trust",0.12279
"2753","Morocco",2015,"Trust",0.08546
"2754","Macedonia",2015,"Trust",0.05327
"2755","Albania",2015,"Trust",0.06413
"2756","Bosnia and Herzegovina",2015,"Trust",0.00227
"2757","Dominican Republic",2015,"Trust",0.14234
"2758","Mongolia",2015,"Trust",0.02666
"2759","Greece",2015,"Trust",0.01397
"2760","Lebanon",2015,"Trust",0.04582
"2761","Hungary",2015,"Trust",0.02758
"2762","Honduras",2015,"Trust",0.06825
"2763","Tajikistan",2015,"Trust",0.15072
"2764","Tunisia",2015,"Trust",0.06358
"2765","Palestinian Territories",2015,"Trust",0.12905
"2766","Bangladesh",2015,"Trust",0.12569
"2767","Iran",2015,"Trust",0.05863
"2768","Ukraine",2015,"Trust",0.02961
"2769","Iraq",2015,"Trust",0.13788
"2770","South Africa",2015,"Trust",0.08884
"2771","Ghana",2015,"Trust",0.04355
"2772","Zimbabwe",2015,"Trust",0.08079
"2773","Liberia",2015,"Trust",0.06232
"2774","India",2015,"Trust",0.08492
"2775","Sudan",2015,"Trust",0.1466
"2776","Haiti",2015,"Trust",0.17175
"2777","Congo (Kinshasa)",2015,"Trust",0.07625
"2778","Nepal",2015,"Trust",0.05907
"2779","Ethiopia",2015,"Trust",0.15048
"2780","Sierra Leone",2015,"Trust",0.08786
"2781","Mauritania",2015,"Trust",0.17461
"2782","Kenya",2015,"Trust",0.05839
"2783","Armenia",2015,"Trust",0.039
"2784","Botswana",2015,"Trust",0.12474
"2785","Myanmar",2015,"Trust",0.19034
"2786","Georgia",2015,"Trust",0.38331
"2787","Malawi",2015,"Trust",0.06977
"2788","Sri Lanka",2015,"Trust",0.09179
"2789","Cameroon",2015,"Trust",0.05786
"2790","Bulgaria",2015,"Trust",0.00872
"2791","Egypt",2015,"Trust",0.06324
"2792","Yemen",2015,"Trust",0.07854
"2793","Angola",2015,"Trust",0.07122
"2794","Mali",2015,"Trust",0.12352
"2795","Congo (Brazzaville)",2015,"Trust",0.11686
"2796","Uganda",2015,"Trust",0.07267
"2797","Senegal",2015,"Trust",0.10713
"2798","Gabon",2015,"Trust",0.11091
"2799","Niger",2015,"Trust",0.15639
"2800","Cambodia",2015,"Trust",0.07247
"2801","Tanzania",2015,"Trust",0.05747
"2802","Madagascar",2015,"Trust",0.08124
"2803","Chad",2015,"Trust",0.05269
"2804","Guinea",2015,"Trust",0.12139
"2805","Ivory Coast",2015,"Trust",0.17922
"2806","Burkina Faso",2015,"Trust",0.12832
"2807","Afghanistan",2015,"Trust",0.09719
"2808","Rwanda",2015,"Trust",0.55191
"2809","Benin",2015,"Trust",0.0801
"2810","Syria",2015,"Trust",0.18906
"2811","Burundi",2015,"Trust",0.10062
"2812","Togo",2015,"Trust",0.10731
"2813","Denmark",2016,"Trust",0.44453
"2814","Switzerland",2016,"Trust",0.41203
"2815","Iceland",2016,"Trust",0.14975
"2816","Norway",2016,"Trust",0.35776
"2817","Finland",2016,"Trust",0.41004
"2818","Canada",2016,"Trust",0.31329
"2819","Netherlands",2016,"Trust",0.29927
"2820","New Zealand",2016,"Trust",0.41904
"2821","Australia",2016,"Trust",0.32331
"2822","Sweden",2016,"Trust",0.40867
"2823","Israel",2016,"Trust",0.08728
"2824","Austria",2016,"Trust",0.21348
"2825","United States",2016,"Trust",0.14868
"2826","Costa Rica",2016,"Trust",0.10547
"2827","Germany",2016,"Trust",0.28551
"2828","Brazil",2016,"Trust",0.14166
"2829","Belgium",2016,"Trust",0.26248
"2830","Ireland",2016,"Trust",0.29754
"2831","Luxembourg",2016,"Trust",0.35329
"2832","Mexico",2016,"Trust",0.18355
"2833","Singapore",2016,"Trust",0.46987
"2834","United Kingdom",2016,"Trust",0.27399
"2835","Chile",2016,"Trust",0.11451
"2836","Panama",2016,"Trust",0.08423
"2837","Argentina",2016,"Trust",0.07296
"2838","Czech Republic",2016,"Trust",0.03986
"2839","United Arab Emirates",2016,"Trust",0.35561
"2840","Uruguay",2016,"Trust",0.21394
"2841","Malta",2016,"Trust",0.17554
"2842","Colombia",2016,"Trust",0.05399
"2843","France",2016,"Trust",0.17808
"2844","Thailand",2016,"Trust",0.02833
"2845","Saudi Arabia",2016,"Trust",0.30008
"2846","Taiwan",2016,"Trust",0.0663
"2847","Qatar",2016,"Trust",0.48049
"2848","Spain",2016,"Trust",0.06137
"2849","Algeria",2016,"Trust",0.16157
"2850","Guatemala",2016,"Trust",0.08701
"2851","Kuwait",2016,"Trust",0.23669
"2852","Bahrain",2016,"Trust",0.25772
"2853","Trinidad and Tobago",2016,"Trust",0.01241
"2854","Venezuela",2016,"Trust",0.08304
"2855","Slovakia",2016,"Trust",0.02947
"2856","El Salvador",2016,"Trust",0.10613
"2857","Malaysia",2016,"Trust",0.09081
"2858","Nicaragua",2016,"Trust",0.16292
"2859","Uzbekistan",2016,"Trust",0.28333
"2860","Italy",2016,"Trust",0.02556
"2861","Ecuador",2016,"Trust",0.18037
"2862","Japan",2016,"Trust",0.18985
"2863","Kazakhstan",2016,"Trust",0.11132
"2864","Moldova",2016,"Trust",0.01903
"2865","Russia",2016,"Trust",0.03586
"2866","Poland",2016,"Trust",0.055
"2867","South Korea",2016,"Trust",0.07716
"2868","Bolivia",2016,"Trust",0.07746
"2869","Lithuania",2016,"Trust",0.0182
"2870","Belarus",2016,"Trust",0.17457
"2871","North Cyprus",2016,"Trust",0.16578
"2872","Slovenia",2016,"Trust",0.03635
"2873","Peru",2016,"Trust",0.05292
"2874","Turkmenistan",2016,"Trust",0.28467
"2875","Mauritius",2016,"Trust",0.05203
"2876","Libya",2016,"Trust",0.10339
"2877","Latvia",2016,"Trust",0.0889
"2878","Cyprus",2016,"Trust",0.05228
"2879","Paraguay",2016,"Trust",0.07396
"2880","Romania",2016,"Trust",0.00679
"2881","Estonia",2016,"Trust",0.18519
"2882","Jamaica",2016,"Trust",0.04294
"2883","Croatia",2016,"Trust",0.04002
"2884","Hong Kong",2016,"Trust",0.31647
"2885","Kosovo",2016,"Trust",0.06547
"2886","Turkey",2016,"Trust",0.12348
"2887","Indonesia",2016,"Trust",0.00322
"2888","Jordan",2016,"Trust",0.13297
"2889","Azerbaijan",2016,"Trust",0.17914
"2890","Philippines",2016,"Trust",0.11757
"2891","China",2016,"Trust",0.02745
"2892","Bhutan",2016,"Trust",0.1616
"2893","Kyrgyzstan",2016,"Trust",0.04762
"2894","Serbia",2016,"Trust",0.04339
"2895","Bosnia and Herzegovina",2016,"Trust",0
"2896","Montenegro",2016,"Trust",0.12721
"2897","Dominican Republic",2016,"Trust",0.12372
"2898","Morocco",2016,"Trust",0.08404
"2899","Hungary",2016,"Trust",0.04472
"2900","Pakistan",2016,"Trust",0.1388
"2901","Lebanon",2016,"Trust",0.03061
"2902","Portugal",2016,"Trust",0.01521
"2903","Macedonia",2016,"Trust",0.07047
"2904","Vietnam",2016,"Trust",0.11556
"2905","Tunisia",2016,"Trust",0.0817
"2906","Greece",2016,"Trust",0.04127
"2907","Tajikistan",2016,"Trust",0.13509
"2908","Mongolia",2016,"Trust",0.03285
"2909","Nigeria",2016,"Trust",0.0305
"2910","Honduras",2016,"Trust",0.06906
"2911","Iran",2016,"Trust",0.0557
"2912","Zambia",2016,"Trust",0.11479
"2913","Nepal",2016,"Trust",0.07008
"2914","Palestinian Territories",2016,"Trust",0.10613
"2915","Albania",2016,"Trust",0.05301
"2916","Bangladesh",2016,"Trust",0.12583
"2917","Sierra Leone",2016,"Trust",0.08196
"2918","Iraq",2016,"Trust",0.13636
"2919","Cameroon",2016,"Trust",0.06126
"2920","Ethiopia",2016,"Trust",0.1717
"2921","South Africa",2016,"Trust",0.08415
"2922","Sri Lanka",2016,"Trust",0.07964
"2923","India",2016,"Trust",0.08722
"2924","Myanmar",2016,"Trust",0.20243
"2925","Egypt",2016,"Trust",0.10393
"2926","Armenia",2016,"Trust",0.03616
"2927","Kenya",2016,"Trust",0.06686
"2928","Ukraine",2016,"Trust",0.01829
"2929","Ghana",2016,"Trust",0.0326
"2930","Congo (Kinshasa)",2016,"Trust",0.06075
"2931","Georgia",2016,"Trust",0.3188
"2932","Congo (Brazzaville)",2016,"Trust",0.09753
"2933","Senegal",2016,"Trust",0.11681
"2934","Bulgaria",2016,"Trust",0.00615
"2935","Mauritania",2016,"Trust",0.17955
"2936","Zimbabwe",2016,"Trust",0.08582
"2937","Malawi",2016,"Trust",0.07564
"2938","Sudan",2016,"Trust",0.10039
"2939","Gabon",2016,"Trust",0.09314
"2940","Mali",2016,"Trust",0.13647
"2941","Haiti",2016,"Trust",0.14476
"2942","Botswana",2016,"Trust",0.10769
"2943","Ivory Coast",2016,"Trust",0.1553
"2944","Cambodia",2016,"Trust",0.08092
"2945","Angola",2016,"Trust",0.08434
"2946","Niger",2016,"Trust",0.17176
"2947","Chad",2016,"Trust",0.04952
"2948","Burkina Faso",2016,"Trust",0.12533
"2949","Uganda",2016,"Trust",0.06442
"2950","Yemen",2016,"Trust",0.05892
"2951","Madagascar",2016,"Trust",0.07506
"2952","Tanzania",2016,"Trust",0.05099
"2953","Liberia",2016,"Trust",0.04852
"2954","Guinea",2016,"Trust",0.1192
"2955","Rwanda",2016,"Trust",0.50521
"2956","Benin",2016,"Trust",0.06681
"2957","Afghanistan",2016,"Trust",0.07112
"2958","Togo",2016,"Trust",0.11587
"2959","Syria",2016,"Trust",0.17233
"2960","Burundi",2016,"Trust",0.09419
"2961","Norway",2017,"Trust",0.315963834524155
"2962","Denmark",2017,"Trust",0.40077006816864
"2963","Iceland",2017,"Trust",0.153526559472084
"2964","Switzerland",2017,"Trust",0.367007285356522
"2965","Finland",2017,"Trust",0.38261154294014
"2966","Netherlands",2017,"Trust",0.282661825418472
"2967","Canada",2017,"Trust",0.287371516227722
"2968","New Zealand",2017,"Trust",0.382816702127457
"2969","Sweden",2017,"Trust",0.384398728609085
"2970","Australia",2017,"Trust",0.301183730363846
"2971","Israel",2017,"Trust",0.0852421000599861
"2972","Costa Rica",2017,"Trust",0.100106589496136
"2973","Austria",2017,"Trust",0.221060365438461
"2974","United States",2017,"Trust",0.135638788342476
"2975","Ireland",2017,"Trust",0.29838815331459
"2976","Germany",2017,"Trust",0.276731938123703
"2977","Belgium",2017,"Trust",0.251343131065369
"2978","Luxembourg",2017,"Trust",0.31883442401886
"2979","United Kingdom",2017,"Trust",0.265428066253662
"2980","Chile",2017,"Trust",0.0822879821062088
"2981","United Arab Emirates",2017,"Trust",0.324489563703537
"2982","Brazil",2017,"Trust",0.111092761158943
"2983","Czech Republic",2017,"Trust",0.0368729270994663
"2984","Argentina",2017,"Trust",0.059739887714386
"2985","Mexico",2017,"Trust",0.132774114608765
"2986","Singapore",2017,"Trust",0.46430778503418
"2987","Malta",2017,"Trust",0.153066068887711
"2988","Uruguay",2017,"Trust",0.178061872720718
"2989","Guatemala",2017,"Trust",0.0772232785820961
"2990","Panama",2017,"Trust",0.070983923971653
"2991","France",2017,"Trust",0.172502428293228
"2992","Thailand",2017,"Trust",0.0316127352416515
"2993","Taiwan Province of China",2017,"Trust",0.0638292357325554
"2994","Spain",2017,"Trust",0.0709140971302986
"2995","Qatar",2017,"Trust",0.439299255609512
"2996","Colombia",2017,"Trust",0.0466687418520451
"2997","Saudi Arabia",2017,"Trust",0.27343225479126
"2998","Trinidad and Tobago",2017,"Trust",0.00896481610834599
"2999","Kuwait",2017,"Trust",0.215159550309181
"3000","Slovakia",2017,"Trust",0.0242108516395092
"3001","Bahrain",2017,"Trust",0.257042169570923
"3002","Malaysia",2017,"Trust",0.0656007081270218
"3003","Nicaragua",2017,"Trust",0.130687981843948
"3004","Ecuador",2017,"Trust",0.140134647488594
"3005","El Salvador",2017,"Trust",0.0899809598922729
"3006","Poland",2017,"Trust",0.0593078061938286
"3007","Uzbekistan",2017,"Trust",0.246528223156929
"3008","Italy",2017,"Trust",0.0280280914157629
"3009","Russia",2017,"Trust",0.0329628810286522
"3010","Japan",2017,"Trust",0.163760736584663
"3011","Lithuania",2017,"Trust",0.0118656428530812
"3012","Algeria",2017,"Trust",0.146096110343933
"3013","Latvia",2017,"Trust",0.0738427266478539
"3014","South Korea",2017,"Trust",0.0632826685905457
"3015","Moldova",2017,"Trust",0.0100912861526012
"3016","Romania",2017,"Trust",0.00438790069893003
"3017","Bolivia",2017,"Trust",0.0604777261614799
"3018","Turkmenistan",2017,"Trust",0.259270340204239
"3019","Kazakhstan",2017,"Trust",0.119282886385918
"3020","North Cyprus",2017,"Trust",0.155353352427483
"3021","Slovenia",2017,"Trust",0.0451289787888527
"3022","Peru",2017,"Trust",0.0470490865409374
"3023","Mauritius",2017,"Trust",0.0421815551817417
"3024","Cyprus",2017,"Trust",0.0412379764020443
"3025","Estonia",2017,"Trust",0.183248922228813
"3026","Belarus",2017,"Trust",0.156313821673393
"3027","Libya",2017,"Trust",0.0926102101802826
"3028","Turkey",2017,"Trust",0.0996715798974037
"3029","Paraguay",2017,"Trust",0.091065913438797
"3030","Hong Kong",2017,"Trust",0.293933749198914
"3031","Philippines",2017,"Trust",0.0993318930268288
"3032","Serbia",2017,"Trust",0.0409037806093693
"3033","Jordan",2017,"Trust",0.11980327218771
"3034","Hungary",2017,"Trust",0.0366369374096394
"3035","Jamaica",2017,"Trust",0.0552677810192108
"3036","Croatia",2017,"Trust",0.0431031100451946
"3037","Kosovo",2017,"Trust",0.0574716180562973
"3038","China",2017,"Trust",0.0227942746132612
"3039","Pakistan",2017,"Trust",0.124348066747189
"3040","Indonesia",2017,"Trust",0.0153171354904771
"3041","Venezuela",2017,"Trust",0.0644911229610443
"3042","Montenegro",2017,"Trust",0.0881741940975189
"3043","Morocco",2017,"Trust",0.0877631828188896
"3044","Azerbaijan",2017,"Trust",0.180987507104874
"3045","Dominican Republic",2017,"Trust",0.113945253193378
"3046","Greece",2017,"Trust",0.04328977689147
"3047","Lebanon",2017,"Trust",0.037513829767704
"3048","Portugal",2017,"Trust",0.0158694516867399
"3049","Bosnia and Herzegovina",2017,"Trust",0
"3050","Honduras",2017,"Trust",0.0733454525470734
"3051","Macedonia",2017,"Trust",0.0602777935564518
